date_time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2022-10-13 14:00:00+00:00,29.9,19.8,773.0,52.85,4.1,9.0,71.338646
2022-10-13 15:00:00+00:00,32.2,21.4,820.0,50.1,4.2,8.0,70.744675
2022-10-13 16:00:00+00:00,33.9,22.5,817.0,48.2,4.7,7.0,70.32801
2022-10-13 17:00:00+00:00,34.8,23.2,795.0,46.15,5.45,7.0,69.96453
2022-10-13 18:00:00+00:00,36.7,24.4,756.0,42.9,6.3,7.0,69.58333
2022-10-13 19:00:00+00:00,37.7,25.3,720.0,39.3,6.7,7.0,69.25532
2022-10-13 20:00:00+00:00,36.7,25.0,678.0,35.15,7.0,8.0,68.96276
2022-10-13 21:00:00+00:00,35.7,24.4,644.0,31.1,7.2,9.0,68.608154
2022-10-13 22:00:00+00:00,34.5,23.6,662.0,30.85,7.1,7.0,68.182625
2022-10-13 23:00:00+00:00,33.4,22.9,702.0,32.0,6.85,5.0,67.76596
2022-10-14 00:00:00+00:00,30.2,20.7,638.0,29.85,6.65,10.0,67.163124
2022-10-14 01:00:00+00:00,26.7,18.0,588.0,26.6,7.05,24.0,67.18972
2022-10-14 02:00:00+00:00,24.1,16.0,516.0,21.95,7.55,45.0,67.083336
2022-10-14 03:00:00+00:00,22.9,15.2,433.0,16.35,7.95,69.0,66.74645
2022-10-14 04:00:00+00:00,22.5,15.0,397.0,13.25,7.6,82.0,66.276596
2022-10-14 05:00:00+00:00,23.3,15.6,373.0,10.6,7.0,92.0,65.797874
2022-10-14 06:00:00+00:00,22.9,15.3,356.0,9.4,6.4,99.0,65.549644
2022-10-14 07:00:00+00:00,23.1,15.4,347.0,10.2,6.5,97.0,65.53191
2022-10-14 08:00:00+00:00,22.6,15.0,345.0,12.4,6.8,90.0,65.67376
2022-10-14 09:00:00+00:00,22.9,15.1,390.0,19.7,7.2,75.0,65.8688
2022-10-14 10:00:00+00:00,25.3,16.7,496.0,31.95,7.35,56.0,66.028366
2022-10-14 11:00:00+00:00,29.0,19.3,642.0,47.9,7.5,33.0,66.046104
2022-10-14 12:00:00+00:00,42.3,28.2,1025.0,66.55,7.15,8.0,65.75355
2022-10-14 13:00:00+00:00,47.5,31.9,1034.0,63.8,7.65,9.0,66.71099
2022-10-14 14:00:00+00:00,45.6,30.5,1045.0,59.85,8.4,9.0,67.89893
2022-10-14 15:00:00+00:00,41.7,27.6,1024.0,54.8,9.1,10.0,68.84752
2022-10-14 16:00:00+00:00,39.2,25.9,953.0,52.25,9.1,10.0,69.39716
2022-10-14 17:00:00+00:00,38.8,25.6,853.0,50.1,8.85,9.0,69.698586
2022-10-14 18:00:00+00:00,39.6,26.4,732.0,45.85,8.55,10.0,69.91135
2022-10-14 19:00:00+00:00,39.3,26.4,671.0,39.9,8.55,13.0,70.08865
2022-10-14 20:00:00+00:00,38.0,25.6,622.0,32.65,8.65,18.0,70.18617
2022-10-14 21:00:00+00:00,37.0,25.0,579.0,25.5,8.65,23.0,70.23936
2022-10-14 22:00:00+00:00,36.1,24.4,575.0,24.6,8.2,23.0,70.29256
2022-10-14 23:00:00+00:00,35.6,24.3,589.0,25.9,7.6,23.0,70.36347
2022-10-15 00:00:00+00:00,40.3,27.3,618.0,29.1,7.2,27.0,70.48759
2022-10-15 01:00:00+00:00,37.3,24.9,576.0,25.3,8.6,48.0,71.0727
2022-10-15 02:00:00+00:00,35.7,23.9,516.0,19.85,10.55,79.0,71.684395
2022-10-15 03:00:00+00:00,34.0,22.8,447.0,13.75,12.25,114.0,72.38475
2022-10-15 04:00:00+00:00,33.4,22.5,416.0,10.95,11.95,131.0,73.05851
2022-10-15 05:00:00+00:00,32.8,22.2,395.0,9.0,10.8,143.0,73.723404
2022-10-15 06:00:00+00:00,30.7,20.8,379.0,9.05,9.6,148.0,74.3085
2022-10-15 07:00:00+00:00,29.9,20.3,364.0,11.05,9.5,142.0,74.7961
2022-10-15 08:00:00+00:00,28.5,19.4,354.0,14.75,9.75,128.0,75.23049
2022-10-15 09:00:00+00:00,30.0,20.5,393.0,24.1,9.8,103.0,75.62056
2022-10-15 10:00:00+00:00,35.6,24.5,507.0,38.05,9.4,77.0,76.09929
2022-10-15 11:00:00+00:00,38.5,26.7,666.0,55.85,8.85,45.0,76.79077
2022-10-15 12:00:00+00:00,39.7,27.5,822.0,72.15,7.9,14.0,77.4468
2022-10-15 13:00:00+00:00,39.6,27.5,844.0,72.9,7.05,7.0,77.38474
2022-10-15 14:00:00+00:00,38.6,26.8,820.0,67.6,6.15,8.0,76.994675
2022-10-15 15:00:00+00:00,37.5,26.1,757.0,57.65,5.0,14.0,76.666664
2022-10-15 16:00:00+00:00,36.4,25.3,692.0,49.2,4.35,18.0,76.53368
2022-10-15 17:00:00+00:00,35.7,24.9,608.0,39.0,3.8,25.0,76.4805
2022-10-15 18:00:00+00:00,35.7,24.8,512.0,26.9,3.1,32.0,76.418434
2022-10-15 19:00:00+00:00,35.0,24.3,462.0,19.55,2.55,36.0,76.27659
2022-10-15 20:00:00+00:00,34.0,23.6,424.0,13.25,2.0,40.0,76.090416
2022-10-15 21:00:00+00:00,33.6,23.5,409.0,9.6,1.65,42.0,75.91312
2022-10-15 22:00:00+00:00,34.6,24.1,447.0,13.6,1.7,36.0,75.780136
2022-10-15 23:00:00+00:00,37.1,25.9,514.0,21.45,2.05,27.0,75.75354
2022-10-16 00:00:00+00:00,41.6,28.9,596.0,26.95,5.35,29.0,75.895386
2022-10-16 01:00:00+00:00,40.9,28.4,585.0,25.15,7.25,49.0,76.03724
2022-10-16 02:00:00+00:00,38.1,26.4,568.0,22.55,9.85,78.0,76.34752
2022-10-16 03:00:00+00:00,36.3,25.1,534.0,18.85,12.3,111.0,76.56915
2022-10-16 04:00:00+00:00,34.5,23.8,488.0,15.3,12.05,125.0,76.77305
2022-10-16 05:00:00+00:00,31.2,21.4,430.0,11.4,10.8,133.0,76.88829
2022-10-16 06:00:00+00:00,29.7,20.3,380.0,9.45,9.7,140.0,76.81737
2022-10-16 07:00:00+00:00,30.2,20.6,352.0,9.75,10.25,145.0,76.77304
2022-10-16 08:00:00+00:00,29.6,20.1,337.0,11.9,11.35,149.0,76.799644
2022-10-16 09:00:00+00:00,31.1,21.2,446.0,26.1,12.35,136.0,76.861694
2022-10-16 10:00:00+00:00,49.4,34.1,695.0,54.75,12.15,101.0,76.92375
2022-10-16 11:00:00+00:00,62.6,43.3,1043.0,93.2,11.45,52.0,77.77481
2022-10-16 12:00:00+00:00,73.6,51.1,1815.0,97.7,12.5,1.0,79.246445
2022-10-16 13:00:00+00:00,70.8,49.2,1751.0,90.85,11.85,2.0,81.338646
2022-10-16 14:00:00+00:00,63.3,43.9,1658.0,81.05,10.95,4.0,83.262405
2022-10-16 15:00:00+00:00,56.7,39.3,1485.0,68.2,9.6,6.0,84.778366
2022-10-16 16:00:00+00:00,50.4,35.0,1291.0,60.2,8.55,7.0,85.948586
2022-10-16 17:00:00+00:00,44.7,31.0,1057.0,52.6,7.4,8.0,86.8085
2022-10-16 18:00:00+00:00,41.6,28.8,807.0,44.0,6.0,8.0,87.34929
2022-10-16 19:00:00+00:00,41.1,28.5,714.0,38.85,5.05,8.0,87.703896
2022-10-16 20:00:00+00:00,43.3,30.0,670.0,34.7,4.15,7.0,88.07625
2022-10-16 21:00:00+00:00,46.6,32.4,653.0,31.25,3.3,7.0,88.643616
2022-10-16 22:00:00+00:00,47.4,32.9,683.0,31.45,3.0,6.0,89.432625
2022-10-16 23:00:00+00:00,49.7,34.6,744.0,33.3,2.9,5.0,90.21277
2022-10-17 00:00:00+00:00,46.1,32.1,686.0,28.25,2.25,13.0,90.98404
2022-10-17 01:00:00+00:00,39.2,27.1,622.0,24.75,3.75,31.0,91.26772
2022-10-17 02:00:00+00:00,33.1,22.7,532.0,19.75,5.9,58.0,91.15248
2022-10-17 03:00:00+00:00,30.0,20.6,433.0,14.05,8.05,90.0,90.82446
2022-10-17 04:00:00+00:00,29.0,20.0,400.0,11.3,8.3,107.0,90.42553
2022-10-17 05:00:00+00:00,29.1,20.0,387.0,9.35,7.9,122.0,90.08864
2022-10-17 06:00:00+00:00,30.0,20.5,384.0,9.15,7.75,136.0,89.96453
2022-10-17 07:00:00+00:00,31.0,21.2,370.0,8.45,8.85,146.0,89.98226
2022-10-17 08:00:00+00:00,29.1,19.8,360.0,8.6,10.45,154.0,90.03545
2022-10-17 09:00:00+00:00,31.2,21.3,434.0,22.45,11.4,145.0,90.00886
2022-10-17 10:00:00+00:00,48.7,33.5,636.0,55.65,10.3,110.0,90.01772
2022-10-17 11:00:00+00:00,64.5,44.6,915.0,100.85,8.2,58.0,89.96453
2022-10-17 12:00:00+00:00,75.2,52.3,1831.0,85.15,7.3,0.0,90.07979
2022-10-17 13:00:00+00:00,91.5,63.6,1845.0,81.05,6.3,0.0,90.186165
2022-10-17 14:00:00+00:00,88.9,61.9,1861.0,75.2,4.85,1.0,91.46276
2022-10-17 15:00:00+00:00,77.1,53.6,1771.0,68.7,3.25,1.0,93.05851
2022-10-17 16:00:00+00:00,69.8,48.7,1531.0,66.95,2.65,1.0,94.32624
2022-10-17 17:00:00+00:00,58.3,40.5,1197.0,66.5,2.25,0.0,95.54078
2022-10-17 18:00:00+00:00,51.1,35.5,828.0,64.4,2.0,1.0,96.38297
2022-10-17 19:00:00+00:00,48.7,33.8,694.0,59.3,1.9,5.0,96.976944
2022-10-17 20:00:00+00:00,48.0,33.3,626.0,52.6,1.9,10.0,97.44681
2022-10-17 21:00:00+00:00,47.7,33.2,588.0,46.4,2.05,16.0,97.739365
2022-10-17 22:00:00+00:00,47.6,33.2,600.0,47.35,1.8,16.0,97.81028
2022-10-17 23:00:00+00:00,49.7,34.6,647.0,50.9,1.55,14.0,97.836876
2022-10-18 00:00:00+00:00,33.6,23.3,585.0,44.85,3.4,30.0,97.836876
2022-10-18 01:00:00+00:00,27.8,19.2,547.0,37.35,7.05,50.0,97.05673
2022-10-18 02:00:00+00:00,24.7,16.9,494.0,26.75,12.25,78.0,96.35638
2022-10-18 03:00:00+00:00,22.7,15.5,436.0,15.5,16.7,110.0,95.8422
2022-10-18 04:00:00+00:00,23.3,15.9,417.0,12.2,15.85,125.0,95.39007
2022-10-18 05:00:00+00:00,25.3,17.2,410.0,11.4,12.95,136.0,95.0266
2022-10-18 06:00:00+00:00,26.0,17.8,410.0,12.8,9.05,142.0,94.77837
2022-10-18 07:00:00+00:00,32.0,21.8,404.0,14.1,7.1,141.0,94.53901
2022-10-18 08:00:00+00:00,28.1,19.3,400.0,16.55,5.3,134.0,94.5922
2022-10-18 09:00:00+00:00,26.4,18.0,443.0,26.65,3.65,116.0,94.547874
2022-10-18 10:00:00+00:00,28.7,19.6,550.0,45.15,3.4,89.0,94.25532
2022-10-18 11:00:00+00:00,31.9,21.8,698.0,69.6,3.75,54.0,93.02305
2022-10-18 12:00:00+00:00,35.9,24.6,854.0,93.0,4.0,18.0,91.00177
2022-10-18 13:00:00+00:00,36.4,25.0,905.0,96.2,3.6,8.0,88.54609
2022-10-18 14:00:00+00:00,37.8,26.0,924.0,91.95,3.05,8.0,85.12411
2022-10-18 15:00:00+00:00,36.9,25.3,890.0,80.9,2.3,13.0,81.94148
2022-10-18 16:00:00+00:00,34.8,23.9,798.0,68.7,1.9,21.0,79.43262
2022-10-18 17:00:00+00:00,30.9,21.2,662.0,52.85,1.6,33.0,77.23404
2022-10-18 18:00:00+00:00,25.6,17.6,510.0,34.6,1.25,46.0,75.523056
2022-10-18 19:00:00+00:00,21.9,15.0,451.0,25.55,1.1,52.0,73.936165
2022-10-18 20:00:00+00:00,23.5,16.2,416.0,18.75,1.0,55.0,72.2695
2022-10-18 21:00:00+00:00,22.2,15.4,402.0,15.15,0.95,57.0,70.75355
2022-10-18 22:00:00+00:00,22.6,15.7,427.0,19.6,0.8,53.0,69.17554
2022-10-18 23:00:00+00:00,26.8,18.6,475.0,28.4,0.7,45.0,67.624115
2022-10-19 00:00:00+00:00,22.6,15.5,515.0,35.6,1.25,44.0,66.20568
2022-10-19 01:00:00+00:00,21.0,14.3,497.0,32.0,3.0,57.0,65.51419
2022-10-19 02:00:00+00:00,21.4,14.5,456.0,24.25,5.4,78.0,65.07979
2022-10-19 03:00:00+00:00,19.9,13.3,407.0,16.0,7.45,99.0,64.86703
2022-10-19 04:00:00+00:00,16.9,11.3,390.0,14.7,6.95,103.0,64.67199
2022-10-19 05:00:00+00:00,17.5,11.6,379.0,15.45,5.4,101.0,64.26419
2022-10-19 06:00:00+00:00,23.3,15.5,371.0,17.55,3.7,96.0,63.76773
2022-10-19 07:00:00+00:00,26.4,17.5,354.0,18.25,3.4,92.0,63.56383
2022-10-19 08:00:00+00:00,25.5,16.5,336.0,19.2,3.45,87.0,63.18262
2022-10-19 09:00:00+00:00,23.1,14.6,377.0,25.6,3.55,73.0,62.9344
2022-10-19 10:00:00+00:00,23.9,15.4,508.0,39.0,3.5,53.0,62.632977
2022-10-19 11:00:00+00:00,29.9,19.6,693.0,56.9,3.4,27.0,62.260635
2022-10-19 12:00:00+00:00,36.2,24.0,896.0,73.25,3.15,2.0,62.0656
2022-10-19 13:00:00+00:00,37.8,25.2,980.0,73.1,2.75,0.0,62.01241
2022-10-19 14:00:00+00:00,40.9,27.5,1030.0,66.65,2.2,0.0,62.030144
2022-10-19 15:00:00+00:00,42.3,28.5,1004.0,56.95,1.6,7.0,62.163128
2022-10-19 16:00:00+00:00,38.8,26.1,865.0,52.0,1.35,11.0,62.446808
2022-10-19 17:00:00+00:00,32.1,21.3,654.0,47.0,1.15,16.0,62.641846
2022-10-19 18:00:00+00:00,27.4,18.2,423.0,39.35,1.0,24.0,62.65071
2022-10-19 19:00:00+00:00,24.5,16.4,349.0,30.95,0.9,31.0,62.703903
2022-10-19 20:00:00+00:00,23.5,15.7,321.0,21.4,0.8,39.0,62.82802
2022-10-19 21:00:00+00:00,22.5,15.0,318.0,14.35,0.75,44.0,62.783695
2022-10-19 22:00:00+00:00,19.7,13.2,348.0,18.65,0.7,39.0,62.74823
2022-10-19 23:00:00+00:00,24.1,16.4,404.0,27.95,0.75,30.0,62.5266
2022-10-20 00:00:00+00:00,40.4,25.9,576.0,49.05,1.75,28.0,62.331562
2022-10-20 01:00:00+00:00,34.9,21.9,512.0,39.4,2.5,43.0,63.253548
2022-10-20 02:00:00+00:00,31.2,19.6,421.0,25.75,3.5,64.0,63.927303
2022-10-20 03:00:00+00:00,24.4,15.2,332.0,13.15,4.25,83.0,64.37943
2022-10-20 04:00:00+00:00,26.4,16.9,323.0,13.55,3.7,81.0,64.547874
2022-10-20 05:00:00+00:00,29.5,18.9,341.0,18.8,2.6,71.0,65.04433
2022-10-20 06:00:00+00:00,33.5,22.0,364.0,25.4,1.65,59.0,65.6915
2022-10-20 07:00:00+00:00,32.0,20.8,355.0,26.15,2.0,58.0,66.26773
2022-10-20 08:00:00+00:00,28.4,18.3,340.0,25.75,2.8,60.0,66.56028
2022-10-20 09:00:00+00:00,23.1,14.8,357.0,29.45,3.55,57.0,66.71986
2022-10-20 10:00:00+00:00,24.2,15.9,438.0,40.25,3.4,43.0,66.73759
2022-10-20 11:00:00+00:00,26.3,17.5,554.0,55.0,3.0,23.0,66.78191
2022-10-20 12:00:00+00:00,30.2,19.7,581.0,64.7,1.85,16.0,66.59574
2022-10-20 13:00:00+00:00,29.7,19.4,585.0,62.3,1.7,16.0,66.21453
2022-10-20 14:00:00+00:00,29.7,19.6,591.0,58.85,1.5,15.0,65.70035
2022-10-20 15:00:00+00:00,31.0,20.7,597.0,54.55,1.35,14.0,65.0
2022-10-20 16:00:00+00:00,33.5,22.7,591.0,52.05,1.4,14.0,64.30851
2022-10-20 17:00:00+00:00,37.7,25.7,582.0,49.85,1.55,14.0,64.007095
2022-10-20 18:00:00+00:00,43.1,29.5,598.0,47.9,1.65,13.0,64.39716
2022-10-20 19:00:00+00:00,51.8,35.7,657.0,47.85,1.65,10.0,65.39894
2022-10-20 20:00:00+00:00,63.1,43.7,740.0,48.65,1.6,6.0,67.10994
2022-10-20 21:00:00+00:00,71.5,49.5,828.0,48.8,1.4,4.0,69.5922
2022-10-20 22:00:00+00:00,63.1,43.7,864.0,47.8,0.95,4.0,72.65071
2022-10-20 23:00:00+00:00,55.8,38.6,883.0,46.2,0.4,6.0,75.354614
2022-10-21 00:00:00+00:00,43.2,29.9,782.0,38.9,0.5,14.0,77.3227
2022-10-21 01:00:00+00:00,30.5,20.8,697.0,33.85,1.95,33.0,77.67731
2022-10-21 02:00:00+00:00,27.5,18.5,576.0,26.7,3.95,61.0,77.57979
2022-10-21 03:00:00+00:00,27.6,18.4,444.0,18.35,6.05,94.0,77.48228
2022-10-21 04:00:00+00:00,28.2,18.6,401.0,14.05,6.55,113.0,77.76597
2022-10-21 05:00:00+00:00,26.4,17.1,384.0,10.65,6.55,130.0,77.91667
2022-10-21 06:00:00+00:00,27.6,17.8,377.0,10.0,5.95,139.0,77.75709
2022-10-21 07:00:00+00:00,28.2,18.3,359.0,13.35,4.9,129.0,77.38474
2022-10-21 08:00:00+00:00,30.4,19.6,344.0,19.4,3.4,109.0,77.16311
2022-10-21 09:00:00+00:00,29.8,18.9,407.0,30.75,1.9,79.0,77.278366
2022-10-21 10:00:00+00:00,30.7,19.6,561.0,44.05,1.75,57.0,77.641846
2022-10-21 11:00:00+00:00,36.2,23.5,778.0,60.2,2.1,34.0,77.96985
2022-10-21 12:00:00+00:00,55.2,36.6,1064.0,78.2,3.15,23.0,78.50177
2022-10-21 13:00:00+00:00,62.9,42.3,1309.0,75.25,3.4,22.0,79.99999
2022-10-21 14:00:00+00:00,74.0,50.4,1656.0,71.05,3.7,20.0,82.030136
2022-10-21 15:00:00+00:00,86.1,59.3,1987.0,65.4,4.15,18.0,84.760635
2022-10-21 16:00:00+00:00,89.4,61.5,2018.0,61.35,4.4,17.0,88.18262
2022-10-21 17:00:00+00:00,91.5,63.1,1940.0,57.3,4.6,15.0,91.62234
2022-10-21 18:00:00+00:00,87.1,60.1,1764.0,53.85,5.0,14.0,94.937935
2022-10-21 19:00:00+00:00,81.0,55.9,1584.0,54.1,5.35,12.0,97.6507
2022-10-21 20:00:00+00:00,73.3,50.3,1358.0,55.95,5.8,10.0,99.44149
2022-10-21 21:00:00+00:00,68.7,47.1,1099.0,57.55,6.45,11.0,100.03124
2022-10-21 22:00:00+00:00,68.9,47.6,991.0,57.75,6.8,13.0,99.81383
2022-10-21 23:00:00+00:00,64.5,44.5,923.0,57.35,7.15,17.0,100.18748
2022-10-22 00:00:00+00:00,54.6,36.8,781.0,49.85,12.75,37.0,100.80206
2022-10-22 01:00:00+00:00,45.6,30.2,711.0,41.95,14.4,53.0,101.52083
2022-10-22 02:00:00+00:00,37.4,24.2,611.0,30.75,16.7,76.0,102.499985
2022-10-22 03:00:00+00:00,33.5,21.7,498.0,18.0,18.05,105.0,103.09374
2022-10-22 04:00:00+00:00,33.1,21.7,453.0,12.3,16.2,122.0,103.43749
2022-10-22 05:00:00+00:00,31.4,20.9,426.0,8.45,12.9,138.0,103.76041
2022-10-22 06:00:00+00:00,28.4,19.0,410.0,7.45,9.25,150.0,104.15626
2022-10-22 07:00:00+00:00,29.2,19.6,405.0,9.75,8.45,149.0,104.28126
2022-10-22 08:00:00+00:00,30.4,20.4,411.0,14.7,8.5,142.0,104.41667
2022-10-22 09:00:00+00:00,34.3,23.2,460.0,27.6,8.2,122.0,104.49999
2022-10-22 10:00:00+00:00,35.4,24.1,540.0,46.1,6.95,93.0,104.94792
2022-10-22 11:00:00+00:00,38.9,26.6,649.0,69.75,5.3,55.0,105.416664
2022-10-22 12:00:00+00:00,42.5,29.5,732.0,67.65,2.65,8.0,105.73958
2022-10-22 13:00:00+00:00,43.4,30.0,733.0,67.4,2.7,8.0,104.99999
2022-10-22 14:00:00+00:00,42.8,29.7,733.0,67.05,2.75,8.0,103.71874
2022-10-22 15:00:00+00:00,39.9,27.6,723.0,65.95,2.8,7.0,101.562515
2022-10-22 16:00:00+00:00,38.4,26.4,699.0,64.4,2.85,6.0,98.5195
2022-10-22 17:00:00+00:00,41.2,28.2,667.0,62.4,2.85,6.0,95.4078
2022-10-22 18:00:00+00:00,45.9,31.3,633.0,59.25,3.0,5.0,92.313835
2022-10-22 19:00:00+00:00,49.6,34.1,606.0,56.0,3.25,5.0,89.76064
2022-10-22 20:00:00+00:00,52.5,36.2,582.0,52.35,3.6,5.0,87.82802
2022-10-22 21:00:00+00:00,55.1,38.1,626.0,49.45,4.05,6.0,86.57801
2022-10-22 22:00:00+00:00,59.4,41.1,800.0,51.45,4.0,5.0,85.78014
2022-10-22 23:00:00+00:00,79.9,55.4,1045.0,55.4,3.8,4.0,85.203896
2022-10-23 00:00:00+00:00,79.4,55.2,1064.0,55.2,9.8,13.0,86.17021
2022-10-23 01:00:00+00:00,65.0,44.9,918.0,46.1,11.65,31.0,87.80142
2022-10-23 02:00:00+00:00,42.1,29.0,710.0,33.15,14.25,57.0,89.104614
2022-10-23 03:00:00+00:00,33.5,23.0,484.0,18.65,16.2,91.0,89.53014
2022-10-23 04:00:00+00:00,30.0,20.5,406.0,12.0,15.1,116.0,89.6454
2022-10-23 05:00:00+00:00,30.3,20.6,372.0,7.45,12.7,142.0,89.53902
2022-10-23 06:00:00+00:00,30.5,20.7,369.0,8.0,9.85,160.0,89.51242
2022-10-23 07:00:00+00:00,34.0,23.2,395.0,15.65,8.95,154.0,89.663124
2022-10-23 08:00:00+00:00,37.0,25.3,449.0,28.15,8.5,137.0,89.98227
2022-10-23 09:00:00+00:00,45.2,30.9,546.0,46.75,7.7,108.0,90.41667
2022-10-23 10:00:00+00:00,45.1,31.1,648.0,62.9,6.45,81.0,91.09929
2022-10-23 11:00:00+00:00,52.4,36.1,770.0,80.65,4.95,50.0,91.719864
2022-10-23 12:00:00+00:00,45.8,31.7,551.0,35.3,14.85,53.0,92.56206
2022-10-23 13:00:00+00:00,44.5,30.9,524.0,31.45,12.95,54.0,92.757095
2022-10-23 14:00:00+00:00,47.1,32.7,486.0,26.0,10.3,54.0,92.83688
2022-10-23 15:00:00+00:00,47.8,33.1,450.0,21.35,8.45,54.0,93.10284
2022-10-23 16:00:00+00:00,51.3,35.5,447.0,22.05,9.65,52.0,93.59042
2022-10-23 17:00:00+00:00,56.1,38.8,456.0,24.9,12.2,49.0,94.39716
2022-10-23 18:00:00+00:00,61.2,42.3,478.0,29.75,16.0,44.0,95.336876
2022-10-23 19:00:00+00:00,65.7,45.3,506.0,34.6,19.2,37.0,96.31206
2022-10-23 20:00:00+00:00,72.4,50.1,543.0,40.3,22.7,29.0,97.30496
2022-10-23 21:00:00+00:00,81.3,56.2,576.0,43.85,25.2,24.0,98.53723
2022-10-23 22:00:00+00:00,83.4,57.7,578.0,40.55,23.9,28.0,100.166664
2022-10-23 23:00:00+00:00,65.7,45.2,568.0,33.9,20.8,37.0,101.895836
2022-10-24 00:00:00+00:00,53.9,36.8,505.0,16.2,12.1,62.0,100.833336
2022-10-24 01:00:00+00:00,44.1,29.8,478.0,13.7,10.95,79.0,99.07801
2022-10-24 02:00:00+00:00,41.3,27.9,440.0,10.25,9.45,104.0,97.739365
2022-10-24 03:00:00+00:00,38.3,25.9,416.0,8.65,9.95,134.0,97.641846
2022-10-24 04:00:00+00:00,36.0,24.3,440.0,12.15,14.6,151.0,97.89893
2022-10-24 05:00:00+00:00,36.8,24.9,486.0,18.15,21.45,166.0,98.23582
2022-10-24 06:00:00+00:00,41.6,28.1,542.0,25.95,28.3,176.0,98.61703
2022-10-24 07:00:00+00:00,44.6,30.2,572.0,31.05,29.6,171.0,99.27305
2022-10-24 08:00:00+00:00,46.9,31.7,597.0,36.0,29.0,158.0,99.893616
2022-10-24 09:00:00+00:00,41.9,28.2,603.0,39.2,26.35,138.0,100.541664
2022-10-24 10:00:00+00:00,38.0,25.7,565.0,36.55,22.3,123.0,100.26042
2022-10-24 11:00:00+00:00,37.1,25.2,504.0,31.1,16.85,105.0,99.74291
2022-10-24 12:00:00+00:00,52.3,35.5,587.0,34.65,20.1,96.0,98.77661
2022-10-24 13:00:00+00:00,46.0,31.2,568.0,31.65,17.85,93.0,99.11349
2022-10-24 14:00:00+00:00,45.3,31.0,541.0,27.35,14.65,89.0,99.140076
2022-10-24 15:00:00+00:00,47.5,32.6,513.0,23.35,11.55,83.0,98.98937
2022-10-24 16:00:00+00:00,46.8,32.1,509.0,23.35,11.35,77.0,98.945045
2022-10-24 17:00:00+00:00,48.2,33.1,512.0,24.8,12.2,70.0,98.643616
2022-10-24 18:00:00+00:00,49.7,34.1,514.0,26.6,13.4,62.0,98.13829
2022-10-24 19:00:00+00:00,49.9,34.2,508.0,27.1,13.85,59.0,97.41133
2022-10-24 20:00:00+00:00,49.0,33.4,498.0,27.35,14.3,57.0,96.4273
2022-10-24 21:00:00+00:00,48.7,33.2,485.0,26.9,14.5,56.0,94.94681
2022-10-24 22:00:00+00:00,47.7,32.4,476.0,25.85,14.3,54.0,92.90781
2022-10-24 23:00:00+00:00,45.2,30.6,468.0,24.3,13.85,53.0,90.6649
2022-10-25 00:00:00+00:00,35.3,24.4,425.0,17.6,10.8,61.0,89.370575
2022-10-25 01:00:00+00:00,31.9,22.1,413.0,15.15,10.65,73.0,88.271286
2022-10-25 02:00:00+00:00,29.7,20.5,397.0,11.75,10.5,90.0,87.58865
2022-10-25 03:00:00+00:00,27.6,19.0,399.0,10.4,12.2,114.0,86.93263
2022-10-25 04:00:00+00:00,28.3,19.4,440.0,14.1,16.75,134.0,86.32093
2022-10-25 05:00:00+00:00,35.7,24.6,501.0,20.35,23.0,156.0,85.88653
2022-10-25 06:00:00+00:00,37.6,25.8,569.0,29.25,28.7,168.0,85.85993
2022-10-25 07:00:00+00:00,39.0,26.7,594.0,36.0,28.45,152.0,85.65603
2022-10-25 08:00:00+00:00,38.3,26.3,606.0,43.1,25.9,121.0,85.34575
2022-10-25 09:00:00+00:00,37.7,25.9,610.0,49.4,22.5,85.0,84.86702
2022-10-25 10:00:00+00:00,37.3,25.6,600.0,49.6,21.0,71.0,84.66313
2022-10-25 11:00:00+00:00,41.4,28.6,580.0,47.25,19.7,63.0,84.65426
2022-10-25 12:00:00+00:00,73.1,50.5,806.0,58.7,30.65,55.0,84.95567
2022-10-25 13:00:00+00:00,54.2,37.3,715.0,48.9,24.1,60.0,86.28546
2022-10-25 14:00:00+00:00,41.1,27.9,586.0,35.0,14.8,66.0,86.82624
2022-10-25 15:00:00+00:00,38.6,26.0,446.0,20.1,5.5,73.0,86.551414
2022-10-25 16:00:00+00:00,37.5,25.0,402.0,15.6,4.05,75.0,85.96632
2022-10-25 17:00:00+00:00,37.0,24.4,387.0,14.2,5.3,75.0,85.336876
2022-10-25 18:00:00+00:00,38.0,24.9,384.0,14.65,7.8,73.0,84.56561
2022-10-25 19:00:00+00:00,39.5,26.1,388.0,16.45,9.4,68.0,83.75001
2022-10-25 20:00:00+00:00,44.5,29.6,401.0,19.75,11.35,60.0,83.03191
2022-10-25 21:00:00+00:00,49.1,32.7,420.0,23.55,13.65,52.0,82.69504
2022-10-25 22:00:00+00:00,55.1,37.0,436.0,25.25,15.05,47.0,82.65071
2022-10-25 23:00:00+00:00,63.8,43.2,453.0,26.45,16.2,44.0,83.05851
2022-10-26 00:00:00+00:00,65.0,44.4,568.0,36.55,25.05,47.0,84.17553
2022-10-26 01:00:00+00:00,49.0,32.7,505.0,29.8,20.85,61.0,85.948586
2022-10-26 02:00:00+00:00,38.1,24.9,417.0,20.3,14.9,81.0,86.8883
2022-10-26 03:00:00+00:00,37.0,24.2,337.0,12.1,10.05,102.0,87.27838
